                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.0644,                 1.0327,                 1.4513,                0.75884,                0.80502,                0.83181,                0.47851,                 1.4837,                0.98274,                 1.8091,             0.00041832,             0.00041832,             0.00041832
                     30,                 1.0559,                 1.0169,                 1.4412,                0.77627,                0.79088,                0.83796,                0.49322,                 1.4467,                0.95875,                 1.7787,             0.00038346,             0.00038346,             0.00038346
                     31,                  1.035,                 0.7816,                 1.5058,                0.80066,                0.79078,                0.84813,                0.50065,                  1.424,                0.93424,                 1.7497,              0.0003486,              0.0003486,              0.0003486
                     32,                 1.0042,                0.73642,                 1.4778,                0.78704,                0.78198,                0.83683,                0.49012,                  1.434,                 0.9588,                 1.7687,             0.00031374,             0.00031374,             0.00031374
                     33,                0.97735,                0.70176,                 1.4565,                0.78291,                0.79755,                0.82978,                0.49153,                 1.4268,                0.94105,                 1.7644,             0.00027888,             0.00027888,             0.00027888
                     34,                0.97288,                0.69026,                 1.4528,                0.81133,                0.78865,                0.84076,                0.48691,                 1.4294,                0.93713,                 1.7651,             0.00024402,             0.00024402,             0.00024402
                     35,                0.94995,                0.66167,                 1.4322,                0.78206,                0.81424,                0.84308,                0.50073,                 1.4158,                0.92059,                 1.7609,             0.00020916,             0.00020916,             0.00020916
                     36,                0.94739,                0.64949,                 1.4338,                0.80269,                0.81003,                0.84716,                0.49403,                 1.4385,                0.92345,                 1.7847,              0.0001743,              0.0001743,              0.0001743
                     37,                0.93333,                0.64004,                 1.4161,                0.81075,                0.81487,                0.84984,                 0.5035,                 1.4214,                0.89444,                 1.7746,             0.00013944,             0.00013944,             0.00013944
                     38,                0.92035,                0.62832,                 1.4036,                0.80177,                0.80979,                0.84909,                0.50405,                 1.4038,                0.89274,                   1.76,             0.00010458,             0.00010458,             0.00010458
                     39,                0.91064,                 0.6115,                 1.3945,                0.81924,                0.79867,                  0.848,                0.50643,                 1.3955,                0.88753,                 1.7468,              6.972e-05,              6.972e-05,              6.972e-05
                     40,                  0.902,                0.60568,                 1.3917,                0.80443,                0.80979,                0.84792,                0.50473,                 1.3883,                 0.8947,                  1.737,              3.486e-05,              3.486e-05,              3.486e-05
